word,kata_keterangan,preposisi,kata_kerja,interjeksi,kata_ganti,konjungsi,kata_sifat,kata_benda,kata_bilangan
meluncungkan,0,0,1,0,0,0,0,0,0
luncur,0,0,0,0,0,0,0,0,0
meluncur,0,0,1,0,0,0,0,0,0
meluncurkan,0,0,1,0,0,0,0,0,0
berseluncur,0,0,1,0,0,0,0,0,0
lundang,0,0,0,0,0,0,0,0,0
lundi,0,0,0,0,0,0,0,1,0
lundu,0,0,0,0,0,0,0,1,0
luner,0,0,0,0,0,0,1,0,0
lung,0,0,0,0,0,0,0,1,0
pelungguh,0,0,0,0,0,0,0,1,0
lungguh,0,0,0,0,0,0,0,0,0
lungkah,0,0,0,0,0,0,1,0,0
lungkang,0,0,0,0,0,0,0,1,0
lungkum,0,0,0,0,0,0,1,0,0
lunglai,0,0,0,0,0,0,1,0,0
lunglung,0,0,0,0,0,0,0,1,0
lungsar,0,0,0,0,0,0,0,0,0
terlungsar,0,0,1,0,0,0,0,0,0
lungsin,0,0,0,0,0,0,0,1,0
lungsungan,0,0,0,0,0,0,1,0,0
lungsur,0,0,0,0,0,0,0,0,0
melungsur,0,0,1,0,0,0,0,0,0
lungsuran,0,0,0,0,0,0,0,1,0
lungun,0,0,0,0,0,0,0,1,0
lunjur,0,0,0,0,0,0,0,0,0
berlunjur,0,0,1,0,0,0,0,0,0
melunjurkan,0,0,1,0,0,0,0,0,0
terlunjur,0,0,1,0,0,0,0,0,0
terlunta-lunta,0,0,0,0,0,0,1,0,0
luntang,0,0,0,0,0,0,0,1,0
meluntang,0,0,1,0,0,0,0,0,0
peluntang,0,0,0,0,0,0,0,1,0
luntang-lantung,0,0,0,0,0,0,1,0,0
luntas,0,0,0,0,0,0,0,1,0
lurub,0,0,0,0,0,0,0,1,0
melurubi,0,0,1,0,0,0,0,0,0
melutut,0,0,1,0,0,0,0,0,0
mairat,0,0,0,0,0,0,0,0,0
luntur,0,0,0,0,0,0,1,0,0
meluntur,0,0,1,0,0,0,0,0,0
melunturi,0,0,1,0,0,0,0,0,0
melunturkan,0,0,1,0,0,0,0,0,0
peluntur,0,0,0,0,0,0,0,1,0
lunyah,0,0,0,0,0,0,0,0,0
melunyah,0,0,1,0,0,0,0,0,0
lunyai,0,0,0,0,0,0,1,0,0
lup,0,0,0,0,0,0,0,0,0
lupa,0,0,1,0,0,0,0,0,0
pelupa,0,0,0,0,0,0,0,1,0
lupa-lupa,0,0,0,0,0,0,0,1,0
lupat,0,0,0,0,0,0,0,1,0
lupuh,0,0,0,0,0,0,0,0,0
melupuh,0,0,1,0,0,0,0,0,0
pelupuh,0,0,0,0,0,0,0,1,0
lupuk,0,0,0,0,0,0,0,1,0
lupus,0,0,0,0,0,0,0,1,0
luput,0,0,1,0,0,0,0,0,0
lurah,0,0,0,0,0,0,0,1,0
lurik,0,0,0,0,0,0,0,1,0
madik,0,0,0,0,0,0,0,0,0
luruh,0,0,1,0,0,0,0,0,0
peluruh,0,0,0,0,0,0,0,1,0
meluruskan,0,0,1,0,0,0,0,0,0
berselurus,0,0,1,0,0,0,0,0,0
selurusan,0,0,0,0,0,0,0,1,0
selurusnya,1,0,0,0,0,0,0,0,0
lurut,0,0,1,0,0,0,0,0,0
lus,0,0,0,0,0,0,0,1,0
lusa,0,0,0,0,0,0,0,1,0
lusin,0,0,0,0,0,0,0,1,0
berlusin,0,0,0,0,0,0,0,0,1
berlusin-lusin,0,0,0,0,0,0,0,0,1
lustrum,0,0,0,0,0,0,0,1,0
lusuh,0,0,0,0,0,0,1,0,0
melusuhkan,0,0,1,0,0,0,0,0,0
kelusuhan,0,0,0,0,0,0,0,1,0
lut,0,0,0,0,0,0,0,0,0
luti,0,0,0,0,0,0,1,0,0
lutu,0,0,0,0,0,0,0,0,0
berlutu,0,0,0,0,0,0,1,0,0
bersilutu,0,0,0,0,0,0,1,0,0
lutung,0,0,0,0,0,0,0,1,0
luweng,0,0,0,0,0,0,0,0,0
luwes,0,0,0,0,0,0,1,0,0
meluweskan,0,0,1,0,0,0,0,0,0
keluwesan,0,0,0,0,0,0,0,1,0
luyak,0,0,0,0,0,0,0,0,0
luyu,0,0,0,0,0,0,1,0,0
maab,0,0,0,0,0,0,0,0,0
maaf,0,0,0,0,0,0,0,1,0
memaafi,0,0,1,0,0,0,0,0,0
memaafkan,0,0,1,0,0,0,0,0,0
maaf-memaafkan,0,0,1,0,0,0,0,0,0
permaafan,0,0,0,0,0,0,0,1,0
pemaaf,0,0,0,0,0,0,0,1,0
pemaafan,0,0,0,0,0,0,0,1,0
mabriuk,0,0,0,0,0,0,0,0,0
mabrur,0,0,0,0,0,0,1,0,0
mabuh,0,0,1,0,0,0,0,0,0
mabuk,0,0,0,0,0,0,1,0,0
memabukkan,0,0,1,0,0,0,0,0,0
dimabuk,0,0,1,0,0,0,0,0,0
pemabuk,0,0,0,0,0,0,0,1,0
mabul,0,0,0,0,0,0,1,0,0
mabul-mabul,0,0,0,0,0,0,1,0,0
madinding,0,0,0,0,0,0,0,0,0
madmadah,0,0,1,0,0,0,0,0,0
mado,0,0,0,0,0,0,0,1,0
madona,0,0,0,0,0,0,0,1,0
madras,0,0,0,0,0,0,0,1,0
madrasah,0,0,0,0,0,0,0,1,0
mahakala,0,0,0,0,0,0,0,0,0
bermacam,0,0,0,0,0,0,1,0,0
bermacam-macam,0,0,0,0,0,0,1,0,0
mempermacam-macamkan,0,0,1,0,0,0,0,0,0
semacam,0,0,0,0,0,0,1,0,0
macan,0,0,0,0,0,0,0,1,0
macan-macanan,0,0,0,0,0,0,0,1,0
macapat,0,0,0,0,0,0,0,1,0
macet,0,0,0,0,0,0,1,0,0
memacetkan,0,0,1,0,0,0,0,0,0
pemacet,0,0,0,0,0,0,0,1,0
kemacetan,0,0,0,0,0,0,0,1,0
macis,0,0,0,0,0,0,0,0,0
mad,0,0,0,0,0,0,0,1,0
madah,0,0,0,0,0,0,0,1,0
bermadah,0,0,1,0,0,0,0,0,0
pemadah,0,0,0,0,0,0,0,1,0
madali,0,0,0,0,0,0,0,0,0
madam,0,0,0,0,0,0,0,0,0
madang,0,0,0,0,0,0,1,0,0
madani,0,0,0,0,0,0,1,0,0
madar,0,0,0,0,0,0,0,0,0
bermadat,0,0,1,0,0,0,0,0,0
pemadat,0,0,0,0,0,0,0,1,0
pemadatan,0,0,0,0,0,0,0,1,0
madat,0,0,0,0,0,0,0,1,0
madi,0,0,0,0,0,0,1,0,0
madia,0,0,0,0,0,0,0,1,0
madu,0,0,0,0,0,0,0,1,0
bermadu,0,0,1,0,0,0,0,0,0
memadui,0,0,1,0,0,0,0,0,0
mempermadukan,0,0,1,0,0,0,0,0,0
pemaduan,0,0,0,0,0,0,0,1,0
madukara,0,0,0,0,0,0,0,0,0
madumangsa,0,0,0,0,0,0,0,1,0
madya,0,0,0,0,0,0,0,1,0
mafhum,0,0,1,0,0,0,0,0,0
memafhumi,0,0,1,0,0,0,0,0,0
mafia,0,0,0,0,0,0,0,1,0
mafioso,0,0,0,0,0,0,0,1,0
mafsadah,0,0,0,0,0,0,0,0,0
mafsadat,0,0,0,0,0,0,0,0,0
mag,0,0,0,0,0,0,0,0,0
magainin,0,0,0,0,0,0,0,1,0
magalah,0,0,0,0,0,0,0,1,0
magandi,0,0,0,0,0,0,0,1,0
magang,0,0,0,0,0,0,0,1,0
magasin,0,0,0,0,0,0,0,1,0
magel,0,0,0,0,0,0,1,0,0
magersari,0,0,0,0,0,0,0,1,0
magfirah,0,0,0,0,0,0,0,0,0
magi,0,0,0,0,0,0,0,1,0
magis,0,0,0,0,0,0,1,0,0
magister,0,0,0,0,0,0,0,1,0
magistrat,0,0,0,0,0,0,0,1,0
maglub,0,0,0,0,0,0,0,0,0
magnesol,0,0,0,0,0,0,0,0,0
kemagnetan,0,0,0,0,0,0,0,1,0
magnitudo,0,0,0,0,0,0,0,0,0
magrib,0,0,0,0,0,0,0,1,0
magribi,0,0,0,0,0,0,1,0,0
magrur,0,0,0,0,0,0,0,0,0
magun,0,0,0,0,0,0,0,0,0
mah,0,0,0,0,0,0,1,0,0
maha-,0,0,0,0,0,0,0,0,0
mahabintang,0,0,0,0,0,0,0,0,0
mahaduta,0,0,0,0,0,0,0,0,0
permahadutaan,0,0,0,0,0,0,0,1,0
mahaguru,0,0,0,0,0,0,0,1,0
mahal,0,0,0,0,0,0,1,0,0
mahamenteri,0,0,0,0,0,0,0,0,0
mahamulia,0,0,0,0,0,0,1,0,0
mahang,0,0,0,0,0,0,0,1,0
mahaparana,0,0,0,0,0,0,0,1,0
mahapatih,0,0,0,0,0,0,0,1,0
mahar,0,0,0,0,0,0,0,1,0
misil,0,0,0,0,0,0,0,0,0
musama,0,0,0,0,0,0,0,0,0
maharaja,0,0,0,0,0,0,0,1,0
kemaharajaan,0,0,0,0,0,0,0,1,0
maharana,0,0,0,0,0,0,0,0,0
maharani,0,0,0,0,0,0,0,0,0
mahardika,0,0,0,0,0,0,1,0,0
maharesi,0,0,0,0,0,0,0,1,0
maharupa,0,0,0,0,0,0,1,0,0
mahasiswa,0,0,0,0,0,0,0,1,0
kemahasiswaan,0,0,0,0,0,0,0,1,0
mahasiswi,0,0,0,0,0,0,0,1,0
mahasuci,0,0,0,0,0,0,1,0,0
mahatahu,0,0,0,0,0,0,1,0,0
mahatma,0,0,0,0,0,0,1,0,0
mahatur,0,0,0,0,0,0,0,0,0
mahayana,0,0,0,0,0,0,0,1,0
mahbub,0,0,0,0,0,0,0,0,0
mahbubah,0,0,0,0,0,0,0,0,0
mahdi,0,0,0,0,0,0,0,1,0
memahfuzkan,0,0,1,0,0,0,0,0,0
mahia,0,0,0,0,0,0,0,1,0
mahi-mahi,0,0,0,0,0,0,0,1,0
mahir,0,0,0,0,0,0,1,0,0
memahiri,0,0,1,0,0,0,0,0,0
memahirkan,0,0,1,0,0,0,0,0,0
mempermahir,0,0,1,0,0,0,0,0,0
kemahiran,0,0,0,0,0,0,0,1,0
mahkamah,0,0,0,0,0,0,0,1,0
memahkotai,0,0,1,0,0,0,0,0,0
mahligai,0,0,0,0,0,0,0,1,0
mahmud,0,0,0,0,0,0,0,0,0
mahoni,0,0,0,0,0,0,0,1,0
mahram,0,0,0,0,0,0,0,1,0
mahwu,0,0,0,0,0,0,0,0,0
mahyong,0,0,0,0,0,0,0,1,0
mahzurat,0,0,0,0,0,0,0,0,0
maido,0,0,0,0,0,0,0,0,0
maimun,0,0,0,0,0,0,0,0,0
main,0,0,1,0,0,0,0,0,0
muda,0,0,0,0,0,0,0,0,0
bermain,0,0,1,0,0,0,0,0,0
mainan,0,0,0,0,0,0,0,1,0
permainan,0,0,0,0,0,0,0,1,0
pemain,0,0,0,0,0,0,0,1,0
mair,0,0,0,0,0,0,0,0,0
makramat,0,0,0,0,0,0,0,0,0
maja,0,0,0,0,0,0,0,1,0
majaan,0,0,0,0,0,0,0,0,0
majakaya,0,0,0,0,0,0,1,0,0
majakeling,0,0,0,0,0,0,0,1,0
majal,0,0,0,0,0,0,1,0,0
memajalkan,0,0,1,0,0,0,0,0,0
majalah,0,0,0,0,0,0,0,1,0
majas,0,0,0,0,0,0,0,0,0
majasi,0,0,0,0,0,0,1,0,0
majati,0,0,1,0,0,0,0,0,0
majedub,0,0,0,0,0,0,0,1,0
majelis,0,0,0,0,0,0,0,1,0
kemajemukan,0,0,0,0,0,0,0,1,0
majenun,0,0,0,0,0,0,0,0,0
majikan,0,0,0,0,0,0,0,1,0
majir,0,0,0,0,0,0,1,0,0
kemajiran,0,0,0,0,0,0,0,1,0
majizat,0,0,0,0,0,0,0,0,0
majong,0,0,0,0,0,0,0,0,0
manostat,0,0,0,0,0,0,0,1,0
memaju,0,0,1,0,0,0,0,0,0
memajukan,0,0,1,0,0,0,0,0,0
kemajuan,0,0,0,0,0,0,0,1,0
majuh,0,0,0,0,0,0,1,0,0
memajuh,0,0,1,0,0,0,0,0,0
majun,0,0,0,0,0,0,0,1,0
pakal,0,0,0,0,0,0,0,0,0
majung,0,0,0,0,0,0,0,0,0
majusi,0,0,0,0,0,0,0,1,0
mak,0,0,0,0,0,0,0,1,0
maka,0,0,0,0,0,0,0,0,0
makadam,0,0,0,0,0,0,0,1,0
makadasang,0,0,0,0,0,0,0,1,0
makadok,0,0,0,0,0,0,0,0,0
makalah,0,0,0,0,0,0,0,1,0
makalangkang,0,0,0,0,0,0,0,0,0
makam,0,0,0,0,0,0,0,1,0
permakaman,0,0,0,0,0,0,0,1,0
pemakaman,0,0,0,0,0,0,0,1,0
bermakam,0,0,1,0,0,0,0,0,0
mbeling,0,0,0,0,0,0,0,0,0
sepinggan,0,0,0,0,0,0,0,0,0
sumpah,0,0,0,0,0,0,0,0,0
memakan,0,0,1,0,0,0,0,0,0
dimakan,0,0,1,0,0,0,0,0,0
memakani,0,0,1,0,0,0,0,0,0
makanan,0,0,0,0,0,0,0,1,0
pemakan,0,0,0,0,0,0,0,1,0
makan,0,0,0,0,0,0,0,1,0
makantah,0,0,0,0,0,0,0,0,0
makantuh,0,0,1,0,0,0,0,0,0
makanya,0,0,0,0,0,0,0,0,0
makao,0,0,0,0,0,0,0,1,0
makaopo,0,0,0,0,0,0,0,0,0
makar,0,0,0,0,0,0,0,1,0
makara,0,0,0,0,0,0,0,0,0
makaroni,0,0,0,0,0,0,0,1,0
makbud,0,0,0,0,0,0,0,0,0
makbul,0,0,0,0,0,0,0,0,0
makcik,0,0,0,0,0,0,0,1,0
makcomblang,0,0,0,0,0,0,0,0,0
makda,0,0,0,0,0,0,0,0,0
makdan,0,0,0,0,0,0,0,0,0
makelar,0,0,0,0,0,0,0,1,0
makhdum,0,0,0,0,0,0,0,0,0
makhluk,0,0,0,0,0,0,0,1,0
makhraj,0,0,0,0,0,0,0,0,0
malapetaka,0,0,0,0,0,0,0,1,0
malapraktik,0,0,0,0,0,0,0,1,0
maki,0,0,0,0,0,0,0,0,0
memaki,0,0,1,0,0,0,0,0,0
memaki-maki,0,0,1,0,0,0,0,0,0
makian,0,0,0,0,0,0,0,1,0
maki-makian,0,0,0,0,0,0,0,1,0
semakin,1,0,0,0,0,0,0,0,0
making,0,0,0,0,0,0,0,0,0
makiyah,0,0,0,0,0,0,1,0,0
maklaf,0,0,0,0,0,0,0,0,0
maklum,0,0,1,0,0,0,0,0,0
memaklumkan,0,0,1,0,0,0,0,0,0
mempermaklumkan,0,0,1,0,0,0,0,0,0
maklumat,0,0,0,0,0,0,0,1,0
presiden,0,0,0,0,0,0,0,0,0
memaklumatkan,0,0,1,0,0,0,0,0,0
maklun,0,0,0,0,0,0,0,0,0
makmal,0,0,0,0,0,0,0,0,0
makmum,0,0,0,0,0,0,0,1,0
memakmumi,0,0,1,0,0,0,0,0,0
makmur,0,0,0,0,0,0,1,0,0
kemakmuran,0,0,0,0,0,0,0,1,0
makna,0,0,0,0,0,0,0,1,0
emotif,0,0,0,0,0,0,0,0,0
kontekstual,0,0,0,0,0,0,0,0,0
leksikal,0,0,0,0,0,0,0,0,0
referensial,0,0,0,0,0,0,0,0,0
suratan,0,0,0,0,0,0,0,0,0
bermakna,0,0,1,0,0,0,0,0,0
memaknakan,0,0,1,0,0,0,0,0,0
maknawi,0,0,0,0,0,0,1,0,0
makrifat,0,0,0,0,0,0,0,1,0
bermakrifat,0,0,1,0,0,0,0,0,0
makrifatullah,0,0,0,0,0,0,0,0,0
makro,0,0,0,0,0,0,1,0,0
makro-,0,0,0,0,0,0,0,0,0
makrofita,0,0,0,0,0,0,0,0,0
makrofotografi,0,0,0,0,0,0,0,1,0
makroftalmus,0,0,0,0,0,0,0,0,0
makrohistori,0,0,0,0,0,0,0,1,0
makrokosmos,0,0,0,0,0,0,0,1,0
makrokriminologi,0,0,0,0,0,0,0,1,0
makrolinguistik,0,0,0,0,0,0,0,1,0
makromolekul,0,0,0,0,0,0,0,1,0
makroskopis,0,0,0,0,0,0,1,0,0
makrosmatik,0,0,0,0,0,0,0,1,0
makrososiologi,0,0,0,0,0,0,0,1,0
makruf,0,0,0,0,0,0,0,0,0
makruh,0,0,0,0,0,0,0,0,0
maksi,0,0,0,0,0,0,0,0,0
maksiat,0,0,0,0,0,0,0,1,0
kemaksiatan,0,0,0,0,0,0,0,1,0
maksim,0,0,0,0,0,0,0,1,0
maksimal,0,0,0,0,0,0,1,0,0
memaksimalkan,0,0,1,0,0,0,0,0,0
kemaksimalan,0,0,0,0,0,0,0,1,0
semaksimalnya,1,0,0,0,0,0,0,0,0
semaksimal-maksimalnya,1,0,0,0,0,0,0,0,0
maksimum,0,0,0,0,0,0,0,1,0
malai,0,0,0,0,0,0,0,1,0
memalai,0,0,1,0,0,0,0,0,0
maksud,0,0,0,0,0,0,0,1,0
dimaksudkan,0,0,1,0,0,0,0,0,0
maksum,0,0,0,0,0,0,0,0,0
maktab,0,0,0,0,0,0,0,0,0
maktub,0,0,0,0,0,0,0,0,0
termaktub,0,0,1,0,0,0,0,0,0
makua,0,0,0,0,0,0,0,1,0
makul,0,0,0,0,0,0,0,0,0
makula,0,0,0,0,0,0,0,1,0
makulat,0,0,0,0,0,0,0,0,0
makurung,0,0,0,0,0,0,0,0,0
makyong,0,0,0,0,0,0,0,1,0
makzul,0,0,1,0,0,0,0,0,0
memakzulkan,0,0,1,0,0,0,0,0,0
mal,0,0,0,0,0,0,0,1,0
mala,0,0,0,0,0,0,0,1,0
termala,0,0,0,0,0,0,1,0,0
mala-,0,0,0,0,0,0,0,0,0
malabau,0,0,0,0,0,0,0,1,0
malabsorpsi,0,0,0,0,0,0,0,0,0
malafide,0,0,0,0,0,0,1,0,0
malafungsi,0,0,0,0,0,0,0,1,0
malagandang,0,0,1,0,0,0,0,0,0
malagizi,0,0,0,0,0,0,0,1,0
malah,1,0,0,0,0,0,0,0,0
malai-malai,0,0,0,0,0,0,0,1,0
mami,0,0,0,0,0,0,0,0,0
malaikat,0,0,0,0,0,0,0,1,0
malaikatulmaut,0,0,0,0,0,0,0,1,0
malaise,0,0,0,0,0,0,0,1,0
malaka,0,0,0,0,0,0,0,1,0
malakama,0,0,0,0,0,0,0,0,0
malakat,0,0,0,0,0,0,0,0,0
malakit,0,0,0,0,0,0,0,0,0
malakofili,0,0,0,0,0,0,0,0,0
malakologi,0,0,0,0,0,0,0,1,0
malakut,0,0,0,0,0,0,0,0,0
malam,0,0,0,0,0,0,0,1,0
bermalam,0,0,1,0,0,0,0,0,0
memalami,0,0,0,0,0,0,0,0,0
memalamkan,0,0,1,0,0,0,0,0,0
permalaman,0,0,0,0,0,0,0,1,0
mempermalamkan,0,0,1,0,0,0,0,0,0
pemalaman,0,0,0,0,0,0,0,1,0
kemalaman,0,0,1,0,0,0,0,0,0
semalam-malaman,0,0,0,0,0,0,0,1,0
malan,0,0,0,0,0,0,1,0,0
malangbang,0,0,0,0,0,0,0,0,0
malap,0,0,0,0,0,0,1,0,0
malapari,0,0,0,0,0,0,0,1,0
mamik,0,0,0,0,0,0,1,0,0
malar,0,0,0,0,0,0,1,0,0
malar-malar,1,0,0,0,0,0,0,0,0
malaran,0,0,0,0,0,0,0,0,0
malaria,0,0,0,0,0,0,0,1,0
malas,0,0,0,0,0,0,1,0,0
bermalas-malas,0,0,1,0,0,0,0,0,0
memalaskan,0,0,1,0,0,0,0,0,0
pemalas,0,0,0,0,0,0,0,1,0
malasia,0,0,0,0,0,0,0,1,0
malatindak,0,0,0,0,0,0,0,1,0
maldistribusi,0,0,0,0,0,0,0,1,0
male,0,0,0,0,0,0,0,1,0
maleman,0,0,0,0,0,0,0,1,0
maligai,0,0,0,0,0,0,0,1,0
malih,0,0,0,0,0,0,0,0,0
malik,0,0,0,0,0,0,0,0,0
maliki,0,0,0,0,0,0,0,1,0
malikuljabar,0,0,0,0,0,0,0,1,0
malikulmuluk,0,0,0,0,0,0,0,1,0
malim,0,0,0,0,0,0,0,1,0
mali-mali,0,0,0,0,0,0,0,1,0
maling,0,0,0,0,0,0,0,1,0
pemaling,0,0,0,0,0,0,0,1,0
kemalingan,0,0,1,0,0,0,0,0,0
malis,0,0,0,0,0,0,1,0,0
malisol,0,0,0,0,0,0,0,1,0
malka,0,0,0,0,0,0,0,0,0
malnutrisi,0,0,0,0,0,0,0,0,0
maloklusi,0,0,0,0,0,0,0,0,0
malt,0,0,0,0,0,0,0,0,0
maltase,0,0,0,0,0,0,0,0,0
maltosa,0,0,0,0,0,0,0,0,0
memalui,0,0,1,0,0,0,0,0,0
pemalu,0,0,0,0,0,0,0,1,0
kemalu-maluan,0,0,0,0,0,0,1,0,0
malun,0,0,0,0,0,0,0,0,0
malung,0,0,0,0,0,0,0,1,0
mam,0,0,0,0,0,0,0,0,0
mama,0,0,0,0,0,0,0,1,0
mamah,0,0,0,0,0,0,0,0,0
memamah,0,0,1,0,0,0,0,0,0
bermamai,0,0,1,0,0,0,0,0,0
mamak,0,0,0,0,0,0,0,0,0
mamalia,0,0,0,0,0,0,0,0,0
maman,0,0,0,0,0,0,0,1,0
mamanah,0,0,0,0,0,0,0,0,0
mamanda,0,0,0,0,0,0,0,1,0
mamang,0,0,0,0,0,0,1,0,0
mamano,0,0,0,0,0,0,0,1,0
mamat,0,0,0,0,0,0,0,1,0
mambang,0,0,0,0,0,0,0,1,0
mambek,0,0,0,0,0,0,0,0,0
mambo,0,0,0,0,0,0,0,1,0
mambruk,0,0,0,0,0,0,0,1,0
mambu,0,0,0,0,0,0,0,0,0
mambung,0,0,0,0,0,0,1,0,0
mamduhah,0,0,0,0,0,0,0,1,0
mamografi,0,0,0,0,0,0,0,0,0
mampai,0,0,0,0,0,0,0,1,0
mampir,0,0,1,0,0,0,0,0,0
mampu,0,0,0,0,0,0,1,0,0
berkemampuan,0,0,1,0,0,0,0,0,0
mampung,0,0,0,0,0,0,1,0,0
mampus,0,0,0,0,0,0,0,0,0
mamut,0,0,0,0,0,0,0,1,0
man,0,0,0,0,0,0,0,0,0
mana,0,0,0,0,1,0,0,0,0
manah,0,0,0,0,0,0,0,0,0
bermanah,0,0,1,0,0,0,0,0,0
manai,0,0,0,0,0,0,1,0,0
mandar,0,0,0,0,0,0,0,1,0
mangkubumi,0,0,0,0,0,0,0,0,0
manajer,0,0,0,0,0,0,0,1,0
manajerial,0,0,0,0,0,0,1,0,0
manakala,0,0,0,0,0,0,0,0,0
manakan,0,0,0,0,1,0,0,0,0
manakib,0,0,0,0,0,0,0,0,0
manalagi,0,0,0,0,0,0,0,0,0
manasik,0,0,0,0,0,0,0,0,0
manasongo,0,0,0,0,0,0,0,1,0
manasuka,0,0,0,0,0,0,1,0,0
manau,0,0,0,0,0,0,0,1,0
memanau,0,0,1,0,0,0,0,0,0
mancanegara,0,0,0,0,0,0,0,1,0
mancawarna,0,0,0,0,0,0,1,0,0
manci,0,0,0,0,0,0,0,1,0
mancung,0,0,0,0,0,0,1,0,0
manda,0,0,0,0,0,0,0,0,0
mandah,0,0,0,0,0,0,0,1,0
mandai,0,0,0,0,0,0,0,1,0
mandala,0,0,0,0,0,0,0,0,0
mandalika,0,0,0,0,0,0,0,0,0
mandam,0,0,1,0,0,0,0,0,0
termandam,0,0,1,0,0,0,0,0,0
mandarin,0,0,0,0,0,0,0,1,0
mandat,0,0,0,0,0,0,0,1,0
mandataris,0,0,0,0,0,0,0,1,0
mandau,0,0,0,0,0,0,0,1,0
mandek,0,0,1,0,0,0,0,0,0
kemandekan,0,0,0,0,0,0,0,1,0
mandi,0,0,1,0,0,0,0,0,0
memandikan,0,0,1,0,0,0,0,0,0
mempermandikan,0,0,0,0,0,0,0,0,0
pemandian,0,0,0,0,0,0,0,1,0
mandibula,0,0,0,0,0,0,0,0,0
mandil,0,0,0,0,0,0,0,0,0
mandir,0,0,0,0,0,0,0,1,0
mandiri,0,0,0,0,0,0,1,0,0
kemandirian,0,0,0,0,0,0,0,1,0
mandolin,0,0,0,0,0,0,0,1,0
mandor,0,0,0,0,0,0,0,1,0
memandori,0,0,1,0,0,0,0,0,0
mandraguna,0,0,0,0,0,0,1,0,0
mandril,0,0,0,0,0,0,0,1,0
mandrin,0,0,0,0,0,0,0,0,0
mandu,0,0,0,0,0,0,0,1,0
mandul,0,0,0,0,0,0,1,0,0
memandulkan,0,0,1,0,0,0,0,0,0
pemandulan,0,0,0,0,0,0,0,1,0
mandung,0,0,0,0,0,0,0,0,0
manerisme,0,0,0,0,0,0,0,1,0
manimba,0,0,0,0,0,0,0,1,0
manfaat,0,0,0,0,0,0,0,1,0
terpakai,0,0,0,0,0,0,0,0,0
bermanfaat,0,0,1,0,0,0,0,0,0
memanfaatkan,0,0,1,0,0,0,0,0,0
pemanfaatan,0,0,0,0,0,0,0,1,0
kemanfaatan,0,0,0,0,0,0,0,1,0
mang,0,0,0,0,0,0,0,0,0
mangan,0,0,0,0,0,0,0,0,0
mangap,0,0,0,0,0,0,0,0,0
mangas,0,0,0,0,0,0,0,1,0
mangayubagya,0,0,0,0,0,0,0,0,0
mangga,0,0,0,0,0,0,0,1,0
manggah,0,0,0,0,0,0,1,0,0
manggala,0,0,0,0,0,0,0,1,0
manggar,0,0,0,0,0,0,0,1,0
manggis,0,0,0,0,0,0,0,1,0
manggung,0,0,0,0,0,0,0,0,0
mangir,0,0,0,0,0,0,0,1,0
mangkak,0,0,0,0,0,0,1,0,0
mangkanya,0,0,0,0,0,0,0,0,0
mangkar,0,0,0,0,0,0,1,0,0
mangkas,0,0,0,0,0,0,1,0,0
mangkat,0,0,0,0,0,0,0,0,0
kemangkatan,0,0,0,0,0,0,0,1,0
mangkel,0,0,0,0,0,0,0,0,0
mangkir,0,0,0,0,0,0,0,0,0
pemangkir,0,0,0,0,0,0,0,1,0
mangkok,0,0,0,0,0,0,0,1,0
manora,0,0,0,0,0,0,0,1,0
mangkuk,0,0,0,0,0,0,0,1,0
mangkus,0,0,0,0,0,0,1,0,0
mangsa,0,0,0,0,0,0,0,1,0
memangsa,0,0,1,0,0,0,0,0,0
mangsi,0,0,0,0,0,0,0,1,0
termangu-mangu,0,0,1,0,0,0,0,0,0
mangun,0,0,0,0,0,0,0,1,0
mangut,0,0,0,0,0,0,1,0,0
mani,0,0,0,0,0,0,0,1,0
mania,0,0,0,0,0,0,0,1,0
maniak,0,0,0,0,0,0,0,1,0
termanifestasi,0,0,1,0,0,0,0,0,0
manik,0,0,0,0,0,0,0,1,0
manik-manik,0,0,0,0,0,0,0,1,0
bermanik-manik,0,0,1,0,0,0,0,0,0
manikam,0,0,0,0,0,0,0,1,0
manikmaya,0,0,0,0,0,0,0,1,0
manikur,0,0,0,0,0,0,0,1,0
manila,0,0,0,0,0,0,0,1,0
manipol,0,0,0,0,0,0,0,0,0
manipulasi,0,0,0,0,0,0,0,1,0
pemanipulasian,0,0,0,0,0,0,0,1,0
manipulatif,0,0,0,0,0,0,1,0,0
manipulator,0,0,0,0,0,0,0,1,0
manira,0,0,0,0,0,0,0,0,0
manis,0,0,0,0,0,0,1,0,0
bermanis,0,0,1,0,0,0,0,0,0
bermanis-manis,0,0,1,0,0,0,0,0,0
memanis,0,0,1,0,0,0,0,0,0
memanis-manis,0,0,1,0,0,0,0,0,0
memanisi,0,0,1,0,0,0,0,0,0
memaniskan,0,0,1,0,0,0,0,0,0
manisan,0,0,0,0,0,0,0,1,0
mempermanis,0,0,1,0,0,0,0,0,0
pemanis,0,0,0,0,0,0,0,1,0
semanis,0,0,0,0,0,0,1,0,0
semanis-manisnya,1,0,0,0,0,0,0,0,0
manja,0,0,0,0,0,0,1,0,0
memanjakan,0,0,1,0,0,0,0,0,0
termanja-manja,0,0,1,0,0,0,0,0,0
mempermanjakan,0,0,1,0,0,0,0,0,0
kemanjaan,0,0,0,0,0,0,0,1,0
kemanja-manjaan,0,0,0,0,0,0,1,0,0
manjapada,0,0,0,0,0,0,0,0,0
